DATE,CPI,GDP,FEDREV_mm_nom,PCE,FEDFUNDS,GFDEBTN,PSAVERT,REVOLSL,UNRATE,INFL
2014-01-01,235.288,17197.738,3021490.0,11578.8,0.07,17601227.0,5.2,858.71797,6.6,1.5577587955749157
2014-02-01,235.547,,,11636.9,0.07,,5.3,862.90492,6.7,1.1204746347724857
2014-03-01,236.028,,,11722.3,0.08,,5.2,865.05035,6.7,1.6126949139408049
2014-04-01,236.468,17518.508,,11762.3,0.09,17632606.0,5.4,871.25186,6.2,2.0151253036061694
2014-05-01,236.918,,,11807.3,0.09,,5.6,874.25682,6.3,2.166947687079819
2014-06-01,237.231,,,11861.7,0.1,,5.6,874.76596,6.1,2.058981694594421
2014-07-01,237.498,17804.228,,11904.4,0.09,17824071.0,5.5,880.07295,6.2,1.9742378703306074
2014-08-01,237.46,,,11983.7,0.09,,5.3,881.9161,6.1,1.7150983482969036
2014-09-01,237.477,,,11991.4,0.09,,5.5,882.97356,5.9,1.6840509711232112
2014-10-01,237.43,17912.079,,12064.7,0.09,18141444.0,5.4,885.41583,5.7,1.6095417021513319
2014-11-01,236.983,,,12083.9,0.09,,5.6,882.73655,5.8,1.2315249893208071
2014-12-01,236.252,,,12096.1,0.12,,6.0,887.38164,5.6,0.6531213919623104
2015-01-01,234.747,18063.529,3249890.0,12066.7,0.11,18152056.0,6.3,878.6121,5.7,-0.229930978205432
2015-02-01,235.342,,,12116.6,0.11,,6.4,880.75003,5.5,-0.08703146293520363
2015-03-01,235.976,,,12176.1,0.11,,5.9,887.73952,5.4,-0.022031284423878736
2015-04-01,236.222,18279.784,,12209.1,0.12,18151998.0,5.9,894.03289,5.4,-0.1040309893939057
2015-05-01,237.001,,,12275.4,0.12,,5.8,896.15239,5.6,0.03503321824428638
2015-06-01,237.657,,,12307.9,0.13,,5.7,902.13829,5.3,0.17957180975505568
2015-07-01,238.034,18401.626,,12364.9,0.13,18150618.0,5.6,906.73148,5.2,0.22568611104093567
2015-08-01,238.033,,,12396.2,0.14,,5.6,910.32402,5.1,0.2413037985344812
2015-09-01,237.498,,,12386.4,0.14,,5.8,916.87873,5.0,0.00884296163417366
2015-10-01,237.733,18435.137,,12394.9,0.12,18922179.0,5.8,918.75475,5.0,0.12761656067051227
2015-11-01,238.017,,,12423.2,0.12,,5.6,920.26325,5.1,0.4363182169185097
2015-12-01,237.761,,,12452.0,0.24,,5.8,898.08265,5.0,0.638724751536489
2016-01-01,237.652,18525.933,3267960.0,12478.0,0.34,19264939.0,6.1,902.18882,4.8,1.2375025026943784
2016-02-01,237.336,,,12554.5,0.38,,5.6,905.09046,4.9,0.8472775790126708
2016-03-01,238.08,,,12537.0,0.36,,5.9,917.38348,5.0,0.8916160965521974
2016-04-01,238.992,18711.702,,12611.5,0.37,19381591.0,5.5,921.31474,5.1,1.1726257503534734
2016-05-01,239.557,,,12652.7,0.37,,5.3,924.36538,4.8,1.0784764621246252
2016-06-01,240.222,,,12731.2,0.38,,4.9,932.21923,4.9,1.0792865347959444
2016-07-01,240.101,18892.639,,12756.7,0.39,19573445.0,5.1,937.00634,4.8,0.868363343051836
2016-08-01,240.545,,,12788.1,0.4,,5.1,942.21702,4.9,1.0553158595656909
2016-09-01,241.176,,,12846.6,0.4,,5.1,946.42229,5.0,1.5486446201652213
2016-10-01,241.741,19089.379,,12867.0,0.4,19976827.0,5.3,947.56782,4.9,1.685924966243647
2016-11-01,242.026,,,12893.0,0.41,,5.4,955.91795,4.7,1.6843334719788983
2016-12-01,242.637,,,13005.9,0.54,,5.0,960.09549,4.7,2.0507989115119822
2017-01-01,243.618,19280.084,3316180.0,13063.7,0.65,19846420.0,5.3,962.91999,4.7,2.510393348257119
2017-02-01,244.006,,,13088.4,0.66,,5.6,968.2838,4.6,2.810361681329418
2017-03-01,243.892,,,13139.9,0.79,,5.6,973.09614,4.4,2.441196236559133
2017-04-01,244.193,19438.643,,13169.2,0.9,19844554.0,5.7,975.16089,4.4,2.176223471915387
2017-05-01,244.004,,,13171.9,0.91,,6.3,979.7781,4.4,1.8563431667619825
2017-06-01,244.163,,,13225.2,1.04,,6.0,983.05364,4.3,1.640565809959122
2017-07-01,244.243,19692.595,,13263.3,1.15,20244900.0,6.0,985.5635,4.3,1.7251073506565968
2017-08-01,245.183,,,13294.6,1.16,,6.1,990.1159,4.4,1.9281215572969739
2017-09-01,246.435,,,13417.3,1.15,,5.9,995.97246,4.3,2.1805652303711875
2017-10-01,246.626,20037.088,,13447.5,1.15,20492747.0,6.0,1004.56305,4.2,2.020757753132481
2017-11-01,247.284,,,13540.6,1.16,,5.6,1012.97623,4.2,2.172493864295564
2017-12-01,247.805,,,13666.1,1.3,,5.0,1016.80667,4.1,2.1299307195522554
2018-01-01,248.859,20328.553,3329910.0,13703.3,1.41,21089643.0,5.7,1022.69644,4.0,2.151318868063942
2018-02-01,249.529,,,13738.7,1.42,,5.8,1024.70577,4.1,2.263468931091857
2018-03-01,249.577,,,13793.2,1.51,,5.9,1028.45534,4.0,2.3309497646499278
2018-04-01,250.227,20580.912,,13838.4,1.69,21195070.0,6.0,1024.36076,4.0,2.4709963021052985
2018-05-01,250.792,,,13905.0,1.7,,6.0,1027.76901,3.8,2.781921607842499
2018-06-01,251.018,,,13930.4,1.82,,6.3,1023.79172,4.0,2.807550693594029
2018-07-01,251.214,20798.73,,13974.8,1.91,21516058.0,6.5,1034.1234,3.8,2.8541247855619214
2018-08-01,251.663,,,14014.0,1.91,,6.6,1040.5295,3.8,2.6429238568742606
2018-09-01,252.182,,,14017.8,1.95,,6.8,1042.69575,3.7,2.3320551058088284
2018-10-01,252.772,20917.867,,14083.1,2.19,21974096.0,6.7,1049.48256,3.8,2.4920324702180574
2018-11-01,252.594,,,14162.9,2.2,,6.5,1052.72786,3.8,2.1473285776677837
2018-12-01,252.767,,,14051.6,2.27,,8.4,1053.84741,3.9,2.0023809043401015
2019-01-01,252.718,21104.133,3463360.0,14088.4,2.4,22027880.0,8.2,1060.67274,4.0,1.5506772911568318
2019-02-01,253.322,,,14115.5,2.4,,8.5,1063.32477,3.8,1.5200638001995785
2019-03-01,254.202,,,14240.1,2.41,,7.9,1063.97079,3.8,1.8531355052749252
2019-04-01,255.211,21384.775,,14278.3,2.42,22023283.0,7.7,1071.04306,3.6,1.9917914533603525
2019-05-01,255.29,,,14340.8,2.39,,7.3,1074.04977,3.7,1.7935181345497426
2019-06-01,255.159,,,14391.2,2.38,,7.1,1070.01305,3.6,1.6496824928889529
2019-07-01,255.685,21694.282,,14471.8,2.4,22719402.0,6.8,1081.30877,3.7,1.779757497591696
2019-08-01,256.059,,,14525.7,2.13,,7.0,1082.64281,3.7,1.746780416668328
2019-09-01,256.511,,,14555.6,2.04,,7.2,1083.10157,3.5,1.7166173636500766
2019-10-01,257.244,21902.39,,14584.0,1.83,23201380.0,7.3,1086.35667,3.6,1.7691832956182003
2019-11-01,257.803,,,14678.6,1.55,,7.1,1076.69882,3.6,2.0622025859679973
2019-12-01,258.616,,,14741.3,1.55,,6.4,1091.98896,3.6,2.313988772268528
2020-01-01,259.037,21706.513,3421160.0,14815.7,1.55,23223813.0,7.2,1095.79554,3.5,2.5004154828702303
2020-02-01,259.248,,,14810.7,1.58,,7.7,1100.48472,3.5,2.339315179889622
2020-03-01,258.124,,,13793.0,0.65,,12.5,1082.10783,4.4,1.542867483340031
2020-04-01,256.092,19913.143,,12228.3,0.05,26477241.0,32.0,1025.36045,14.7,0.345204556229932
2020-05-01,255.868,,,13251.4,0.05,,22.7,1000.27375,13.2,0.22640918171491364
2020-06-01,256.986,,,14027.1,0.08,,18.4,990.79276,11.0,0.7160241261331163
2020-07-01,258.278,21647.64,,14285.1,0.09,26945391.0,17.9,989.14973,10.2,1.0141384907210111
2020-08-01,259.411,,,14428.4,0.1,,14.0,979.67251,8.4,1.309073299512993
2020-09-01,260.029,,,14655.0,0.09,,13.2,982.56926,7.9,1.3714811450580957
2020-10-01,260.286,22024.502,,14702.5,0.09,27747798.0,12.8,978.54378,6.9,1.1825348696179396
2020-11-01,260.813,,,14675.8,0.09,,12.1,971.86073,6.7,1.1675581742648422
2020-12-01,262.035,,,14801.8,0.09,,12.0,974.5945,6.7,1.3220373062765025
2021-01-01,262.65,22600.185,4047110.0,15047.3,0.09,28132570.0,19.3,971.62647,6.3,1.3947814404891965
2021-02-01,263.638,,,14948.2,0.08,,12.8,974.44509,6.2,1.6933592544590457
2021-03-01,264.914,,,15657.6,0.07,,26.1,972.02596,6.1,2.6305186654476
2021-04-01,266.67,23292.362,,15854.1,0.07,28529436.0,12.3,971.58602,6.1,4.130546834731281
2021-05-01,268.444,,,15890.0,0.06,,9.9,979.41523,5.8,4.915034314568458
2021-06-01,270.559,,,16108.5,0.08,,8.7,1001.83321,5.9,5.281610671398456
2021-07-01,271.764,23828.973,,16150.8,0.1,28428919.0,9.4,1007.62562,5.4,5.221505509567207
2021-08-01,272.87,,,16305.6,0.09,,8.7,1012.18163,5.2,5.188291938275556
2021-09-01,274.028,,,16398.9,0.08,,7.2,1022.73558,4.8,5.383630287391031
2021-10-01,276.522,24654.603,,16613.8,0.08,29617215.0,6.6,1030.44627,4.5,6.237753855374469
2021-11-01,278.711,,,16741.6,0.08,,6.2,1044.0499,4.2,6.862387994463476
2021-12-01,280.887,,,16799.2,0.08,,6.1,1053.53037,3.9,7.19445875550975
2022-01-01,282.599,25029.116,4897400.0,16888.6,0.08,30400960.0,4.1,1062.78729,4.0,7.595278888254336
2022-02-01,284.61,,,16999.7,0.08,,4.1,1073.83054,3.8,7.954847176810641
2022-03-01,287.472,,,17203.6,0.2,,3.4,1096.86911,3.6,8.515216258861363
2022-04-01,288.611,25544.273,,17310.5,0.33,30568582.0,3.1,1110.6664,3.6,8.227772152848079
2022-05-01,291.268,,,17384.8,0.77,,3.1,1120.27849,3.6,8.502331957503225
2022-06-01,294.728,,,17550.0,1.21,,2.7,1134.71289,3.6,8.932986890105294
2022-07-01,294.628,25994.639,,17556.4,1.68,30928912.0,3.5,1147.00357,3.5,8.413182025581008
2022-08-01,295.32,,,17692.2,2.33,,3.2,1161.98082,3.7,8.227361014402458
2022-09-01,296.539,,,17804.0,2.56,,3.0,1171.50821,3.5,8.214853956529977
2022-10-01,297.987,26408.405,,17915.1,3.08,31419689.0,3.0,1185.50873,3.7,7.7624926768937135
2022-11-01,298.598,,,17892.5,3.78,,3.3,1201.09011,3.6,7.135348084575062
2022-12-01,298.99,,,17943.6,4.1,,3.4,1212.60894,3.5,6.444940492084009
2023-01-01,300.536,26813.601,4439280.0,18229.6,4.33,31458438.0,4.4,1223.01589,3.4,6.347156217821016
2023-02-01,301.648,,,18296.5,4.57,,4.7,1226.38197,3.6,5.986437581251541
2023-03-01,301.808,,,18282.6,4.65,,5.2,1240.09648,3.5,4.986920465297494
2023-04-01,302.918,27063.012,,18363.8,4.83,32332274.0,5.2,1253.61117,3.4,4.95719151383697
2023-05-01,303.294,,,18407.8,5.06,,5.3,1261.53386,3.7,4.128843539283413
2023-06-01,303.841,,,18485.4,5.08,,4.8,1260.46336,3.6,3.092003474389946
2023-07-01,304.348,27644.463,,18621.3,5.12,33167334.0,4.2,1271.17801,3.5,3.299075444289079
2023-08-01,306.269,,,18689.9,5.33,,4.2,1288.1239,3.8,3.707503724773132
2023-09-01,307.481,,,18823.4,5.33,,3.7,1292.56745,3.8,3.689902508607639
2023-10-01,307.619,,,18864.7,5.33,,3.8,1295.44619,3.9,3.232355773909602
2023-11-01,,,,,5.33,,,,,
2024-01-01,,,5036380.0,,,,,,,
